absolute_length_error_voxels,center_distance_voxels,center_source_archive,corrected_axis_defined,corrected_nematic_axis_error_deg,evaluated,inference_center_m,inference_center_t,inference_center_x,inference_center_y,inference_center_z,mode,model,pair_index,pipeline,predicted_length_voxels,predicted_quaternion_vector_norm,production_quaternion_error_deg,reported_pair_count,scope,target_center_m,target_center_t,target_center_x,target_center_y,target_center_z,time_distance_frames,true_length_voxels,true_quaternion_vector_norm
13.150335214039508,0.5,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/all_true_centers/raw_predictions.npz,True,6.4458972077207415,True,0.0,20.0,156.0,203.0,4.0,all_groundtruth_centers,released_saved_predictions,111,released_saved_predictions_regression_released_centers,18.488248825073242,0.8556616705122546,29.97757065183903,122,movie_I2_released_center_regression_replay,0.0,20.0,156.0,203.0,3.5,0.0,31.63858403911275,0.9544059454056875
14.939391780925071,0.0,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/all_true_centers/raw_predictions.npz,True,19.90951882900888,True,0.0,20.0,170.0,726.0,4.0,all_groundtruth_centers,released_saved_predictions,112,released_saved_predictions_regression_released_centers,19.119380950927734,0.8917789503381772,38.893937632812154,122,movie_I2_released_center_regression_replay,0.0,20.0,170.0,726.0,4.0,0.0,34.058772731852805,0.9389851670705752
14.126899548815551,0.8660254037844386,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/all_true_centers/raw_predictions.npz,True,26.72796064881991,True,0.0,20.0,220.0,94.0,4.0,all_groundtruth_centers,released_saved_predictions,113,released_saved_predictions_regression_released_centers,18.2922306060791,0.6167085843508004,32.437693133581156,122,movie_I2_released_center_regression_replay,0.0,20.0,220.5,94.5,4.5,0.0,32.41913015489465,0.6009933816885229
11.020059027522308,1.118033988749895,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/all_true_centers/raw_predictions.npz,True,9.792256212984782,True,0.0,20.0,341.0,637.0,4.0,all_groundtruth_centers,released_saved_predictions,114,released_saved_predictions_regression_released_centers,18.99660301208496,0.9059997243636441,27.228409453027147,122,movie_I2_released_center_regression_replay,0.0,20.0,341.0,637.5,3.0,0.0,30.01666203960727,0.9659672823661046
19.834311165592126,1.118033988749895,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/all_true_centers/raw_predictions.npz,True,84.01791652023908,True,0.0,20.0,363.0,665.0,5.0,all_groundtruth_centers,released_saved_predictions,115,released_saved_predictions_regression_released_centers,18.178844451904297,0.28539334338011246,142.7434106393162,122,movie_I2_released_center_regression_replay,0.0,20.0,363.5,665.0,6.0,0.0,38.01315561749642,0.9527610230884461
16.220056720038883,0.5,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/all_true_centers/raw_predictions.npz,True,16.68238812154709,True,0.0,20.0,398.0,301.0,4.0,all_groundtruth_centers,released_saved_predictions,116,released_saved_predictions_regression_released_centers,19.06450080871582,0.8780738684025706,37.97399463068845,122,movie_I2_released_center_regression_replay,0.0,20.0,398.5,301.0,4.0,0.0,35.2845575287547,0.9544342001098011
19.092424157933515,0.5,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/all_true_centers/raw_predictions.npz,True,46.20837629150537,True,0.0,20.0,460.0,560.0,4.0,all_groundtruth_centers,released_saved_predictions,117,released_saved_predictions_regression_released_centers,18.550636291503906,0.718926484887115,104.24720908930941,122,movie_I2_released_center_regression_replay,0.0,20.0,460.0,560.5,4.0,0.0,37.64306044943742,0.14773021602585265
14.795015557882586,0.5,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/all_true_centers/raw_predictions.npz,True,28.376059644357703,True,0.0,20.0,507.0,509.0,4.0,all_groundtruth_centers,released_saved_predictions,118,released_saved_predictions_regression_released_centers,18.746004104614258,0.8469094230989989,47.49541850755631,122,movie_I2_released_center_regression_replay,0.0,20.0,507.0,509.0,3.5,0.0,33.54101966249684,0.8056495394224098
21.596498409551224,0.0,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/all_true_centers/raw_predictions.npz,True,17.451735861120202,True,0.0,20.0,725.0,578.0,4.0,all_groundtruth_centers,released_saved_predictions,119,released_saved_predictions_regression_released_centers,20.451093673706055,0.9854939241479317,38.564674643808495,122,movie_I2_released_center_regression_replay,0.0,20.0,725.0,578.0,4.0,0.0,42.04759208325728,0.9997169943934198
14.861956051289305,0.8660254037844386,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/all_true_centers/raw_predictions.npz,True,18.775766769563297,True,0.0,20.0,910.0,679.0,4.0,all_groundtruth_centers,released_saved_predictions,120,released_saved_predictions_regression_released_centers,19.123334884643555,0.8821295749470284,34.8623906764229,122,movie_I2_released_center_regression_replay,0.0,20.0,910.5,679.5,3.5,0.0,33.98529093593286,0.9156318543283541
12.725483986875112,0.7071067811865476,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/all_true_centers/raw_predictions.npz,True,32.931477511671595,True,0.0,20.0,965.0,361.0,4.0,all_groundtruth_centers,released_saved_predictions,121,released_saved_predictions_regression_released_centers,19.924171447753906,0.3396397525872337,35.77686170377389,122,movie_I2_released_center_regression_replay,0.0,20.0,965.5,361.5,4.0,0.0,32.64965543462902,0.5198928337598718
7.804447405628238,1.6689734109559275,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,26.79501852247232,True,0.0,10.5,395.5,457.5,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,0,released_saved_predictions_regression_released_centers,18.368057250976562,0.8744424674995245,46.57971464067236,114,movie_I2_released_center_regression_replay,0.0,10.5,395.0,456.0,3.5,0.0,26.1725046566048,0.8312882543514212
14.861956051289305,0.8862687213694632,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,18.775766769563297,True,0.0,20.0,910.0,679.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,1,released_saved_predictions_regression_released_centers,19.123334884643555,0.8821295749470284,34.8623906764229,114,movie_I2_released_center_regression_replay,0.0,20.0,910.5,679.5,3.5,0.0,33.98529093593286,0.9156318543283541
14.939391780925071,0.35215366705471496,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,19.90951882900888,True,0.0,20.0,170.0,726.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,2,released_saved_predictions_regression_released_centers,19.119380950927734,0.8917789503381772,38.893937632812154,114,movie_I2_released_center_regression_replay,0.0,20.0,170.0,726.0,4.0,0.0,34.058772731852805,0.9389851670705752
14.126899548815551,0.7223977700445704,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,26.72796064881991,True,0.0,20.0,220.0,94.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,3,released_saved_predictions_regression_released_centers,18.2922306060791,0.6167085843508004,32.437693133581156,114,movie_I2_released_center_regression_replay,0.0,20.0,220.5,94.5,4.5,0.0,32.41913015489465,0.6009933816885229
21.596498409551224,0.35215366705471496,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,17.451735861120202,True,0.0,20.0,725.0,578.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,4,released_saved_predictions_regression_released_centers,20.451093673706055,0.9854939241479317,38.564674643808495,114,movie_I2_released_center_regression_replay,0.0,20.0,725.0,578.0,4.0,0.0,42.04759208325728,0.9997169943934198
14.620703824285194,0.6115653728098763,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,30.15457939402655,True,0.0,4.0,649.0,420.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,5,released_saved_predictions_regression_released_centers,18.135974884033203,0.6146034607767688,37.21591352000641,114,movie_I2_released_center_regression_replay,0.0,4.0,649.5,420.0,4.0,0.0,32.7566787083184,0.6270179911956862
14.795015557882586,0.534296028880866,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,28.376059644357703,True,0.0,20.0,507.0,509.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,6,released_saved_predictions_regression_released_centers,18.746004104614258,0.8469094230989989,47.49541850755631,114,movie_I2_released_center_regression_replay,0.0,20.0,507.0,509.0,3.5,0.0,33.54101966249684,0.8056495394224098
19.092424157933515,0.6115653728098763,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,46.20837629150537,True,0.0,20.0,460.0,560.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,7,released_saved_predictions_regression_released_centers,18.550636291503906,0.718926484887115,104.24720908930941,114,movie_I2_released_center_regression_replay,0.0,20.0,460.0,560.5,4.0,0.0,37.64306044943742,0.14773021602585265
9.189455570034909,0.615768837401048,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,21.632810374325963,True,0.0,15.0,902.0,12.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,8,released_saved_predictions_regression_released_centers,17.070812225341797,0.35913033479874734,21.90321129091704,114,movie_I2_released_center_regression_replay,0.0,15.0,902.5,12.327586206896552,4.5,0.0,26.260267795376706,0.4630307021435683
11.020059027522308,1.1488116796754502,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,9.792256212984782,True,0.0,20.0,341.0,637.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,9,released_saved_predictions_regression_released_centers,18.99660301208496,0.9059997243636441,27.228409453027147,114,movie_I2_released_center_regression_replay,0.0,20.0,341.0,637.5,3.0,0.0,30.01666203960727,0.9659672823661046
12.89973401764027,1.1488116796754502,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,5.4754446588834425,True,0.0,17.0,178.0,527.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,10,released_saved_predictions_regression_released_centers,19.364797592163086,0.9274595957186811,12.791363438668213,114,movie_I2_released_center_regression_replay,0.0,17.0,178.0,527.5,3.0,0.0,32.264531609803356,0.9502206159259579
14.718388636567724,0.8862687213694632,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,26.509321212661895,True,0.0,18.0,524.0,685.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,11,released_saved_predictions_regression_released_centers,19.030685424804688,0.6019726353729673,32.70554244665714,114,movie_I2_released_center_regression_replay,0.0,18.0,524.5,685.5,3.5,0.0,33.74907406137241,0.6295184236876579
7.835496983375382,0.6115653728098763,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,11.471383331463883,True,0.0,11.0,533.0,411.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,12,released_saved_predictions_regression_released_centers,18.716339111328125,0.8710784068206072,22.136547164800156,114,movie_I2_released_center_regression_replay,0.0,11.0,533.5,411.0,4.0,0.0,26.551836094703507,0.9056094710052098
12.34645857280486,0.7317596917553352,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,46.20791717037372,True,0.0,20.0,76.0,464.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,13,released_saved_predictions_regression_released_centers,18.86251449584961,0.3757136184665323,40.39532389792665,114,movie_I2_released_center_regression_replay,0.0,20.0,76.5,464.0,3.5,0.0,31.20897306865447,0.47711886918864876
12.287259413911958,0.6115653728098763,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,55.794736232363945,True,0.0,7.0,851.0,403.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,14,released_saved_predictions_regression_released_centers,19.603178024291992,0.5113287141069138,50.47119700763991,114,movie_I2_released_center_regression_replay,0.0,7.0,851.5,403.0,4.0,0.0,31.89043743820395,0.3733501536050101
20.315016274231382,0.7317596917553352,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,84.50896647461742,True,0.0,5.0,981.0,63.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,15,released_saved_predictions_regression_released_centers,18.595136642456055,0.3411077681299287,166.78851984419478,114,movie_I2_released_center_regression_replay,0.0,5.0,981.5,63.0,3.5,0.0,38.91015291668744,0.9876509069705279
12.612004960110237,0.6115653728098763,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,11.090944770622563,True,0.0,9.0,536.0,84.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,16,released_saved_predictions_regression_released_centers,18.516759872436523,0.8338932526143298,21.515705871733193,114,movie_I2_released_center_regression_replay,0.0,9.0,536.5,84.0,4.0,0.0,31.12876483254676,0.8792379379213651
15.614748929223516,0.6115653728098763,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,88.33679554863494,True,0.0,15.0,263.0,437.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,17,released_saved_predictions_regression_released_centers,19.613080978393555,0.4805594830378036,65.41215375045682,114,movie_I2_released_center_regression_replay,0.0,15.0,263.5,437.0,4.0,0.0,35.22782990761707,0.29731061817979204
16.023257218721945,0.14784633294528504,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,40.254880187184455,True,0.0,4.0,322.0,625.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,18,released_saved_predictions_regression_released_centers,18.51657485961914,0.7208884050125683,100.16214817849733,114,movie_I2_released_center_regression_replay,0.0,4.0,322.0,625.0,4.5,0.0,34.539832078341085,0.08840039617857917
13.412367983581248,0.35215366705471496,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,38.19030895652967,True,0.0,13.0,426.0,649.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,19,released_saved_predictions_regression_released_centers,19.145273208618164,0.8300009986172612,120.66060475520777,114,movie_I2_released_center_regression_replay,0.0,13.0,426.0,649.0,4.0,0.0,32.55764119219941,0.09254137829736761
15.021191720902976,1.034296028880866,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,18.984165240421582,True,0.0,16.0,568.0,183.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,20,released_saved_predictions_regression_released_centers,19.446184158325195,0.9189367760394085,35.23806319218683,114,movie_I2_released_center_regression_replay,0.0,16.0,568.0,183.0,3.0,0.0,34.46737587922817,0.8888922526099597
16.06383560384124,0.8862687213694632,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,20.239979937023463,True,0.0,17.0,972.0,598.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,21,released_saved_predictions_regression_released_centers,18.620454788208008,0.7861464310536351,38.95945829013736,114,movie_I2_released_center_regression_replay,0.0,17.0,972.5,598.5,3.5,0.0,34.68429039204925,0.879715428157384
12.897342202454723,0.14784633294528504,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,25.159506266365913,True,0.0,19.0,398.0,548.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,22,released_saved_predictions_regression_released_centers,19.367189407348633,0.8021045202048529,43.84362215589947,114,movie_I2_released_center_regression_replay,0.0,19.0,398.0,548.0,4.5,0.0,32.264531609803356,0.8648411942438581
15.921595614588938,0.6115653728098763,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,47.05707929064413,True,0.0,19.0,671.0,578.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,23,released_saved_predictions_regression_released_centers,18.210500717163086,0.7753972864782447,69.33466057226605,114,movie_I2_released_center_regression_replay,0.0,19.0,671.5,578.0,4.0,0.0,34.132096331752024,0.6753170340547359
11.786143982937386,0.6115653728098763,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,37.60233418120277,True,0.0,6.0,236.0,705.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,24,released_saved_predictions_regression_released_centers,19.342620849609375,0.42169279646828506,33.964613222698276,114,movie_I2_released_center_regression_replay,0.0,6.0,236.5,705.0,4.0,0.0,31.12876483254676,0.4763828871862846
14.313462579435416,0.6115653728098763,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,6.6953989276041295,True,0.0,12.0,933.0,279.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,25,released_saved_predictions_regression_released_centers,18.928077697753906,0.8976458007756027,13.603544837567673,114,movie_I2_released_center_regression_replay,0.0,12.0,933.5,279.0,4.0,0.0,33.24154027718932,0.9197568615160544
12.725483986875112,0.7899444317292723,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,32.931477511671595,True,0.0,20.0,965.0,361.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,26,released_saved_predictions_regression_released_centers,19.924171447753906,0.3396397525872337,35.77686170377389,114,movie_I2_released_center_regression_replay,0.0,20.0,965.5,361.5,4.0,0.0,32.64965543462902,0.5198928337598718
12.63770241897127,0.8862687213694632,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,56.579961657302775,True,0.0,14.0,561.0,36.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,27,released_saved_predictions_regression_released_centers,18.39453887939453,0.33649678912465003,33.40081438517681,114,movie_I2_released_center_regression_replay,0.0,14.0,561.5,36.5,3.5,0.0,31.0322412983658,0.25488935311991806
17.022972115968003,0.7899444317292723,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,77.09800821771182,True,0.0,11.0,690.0,72.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,28,released_saved_predictions_regression_released_centers,18.332366943359375,0.28423981280262917,38.35394536466869,114,movie_I2_released_center_regression_replay,0.0,11.0,690.5,72.5,4.0,0.0,35.35533905932738,0.24818096711028634
13.39291763305664,0.534296028880866,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,36.839998707460644,True,0.0,11.0,410.0,314.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,29,released_saved_predictions_regression_released_centers,19.60708236694336,0.7490578873865253,53.97105047532177,114,movie_I2_released_center_regression_replay,0.0,11.0,410.0,314.0,3.5,0.0,33.0,0.6154574677484826
13.938524478338344,0.6115653728098763,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,11.440072870218867,True,0.0,2.0,289.0,131.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,30,released_saved_predictions_regression_released_centers,18.13950538635254,0.7475023157245531,19.19052063238757,114,movie_I2_released_center_regression_replay,0.0,2.0,289.0,131.5,4.0,0.0,32.07802986469088,0.7903770830713469
13.212400560483054,0.7317596917553352,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,41.93895096701408,True,0.0,4.0,240.0,404.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,31,released_saved_predictions_regression_released_centers,20.16423797607422,0.4394501386451911,34.3890857015421,114,movie_I2_released_center_regression_replay,0.0,4.0,240.0,404.5,3.5,0.0,33.37663853655727,0.3747893987053039
14.648727108073508,0.35215366705471496,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,54.84317724892512,True,0.0,16.0,700.0,419.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,32,released_saved_predictions_regression_released_centers,19.410045623779297,0.11784382649042206,15.715576177896752,114,movie_I2_released_center_regression_replay,0.0,16.0,700.0,419.0,4.0,0.0,34.058772731852805,0.0293736859735448
14.544124185292283,0.35215366705471496,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,32.966028027798814,True,0.0,8.0,836.0,439.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,33,released_saved_predictions_regression_released_centers,18.62212371826172,0.5506790253527521,35.566790382859914,114,movie_I2_released_center_regression_replay,0.0,8.0,836.0,439.0,4.0,0.0,33.166247903554,0.5375333054249384
20.099636633555043,0.8862687213694632,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,32.83969501598577,True,0.0,20.0,147.0,482.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,34,released_saved_predictions_regression_released_centers,19.028358459472656,0.479162208390669,31.20886513028148,114,movie_I2_released_center_regression_replay,0.0,20.0,147.5,482.5,3.5,0.0,39.1279950930277,0.4813002409119268
9.282993927007627,0.5214005544352327,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,33.36453531714834,True,0.0,14.0,654.0,350.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,35,released_saved_predictions_regression_released_centers,19.387548446655273,0.6163466250433395,39.64256830690497,114,movie_I2_released_center_regression_replay,0.0,14.0,654.5,350.0,4.5,0.0,28.6705423736629,0.555126549544388
17.30887956754468,0.7899444317292723,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,88.98483460850237,True,0.0,16.0,54.0,787.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,36,released_saved_predictions_regression_released_centers,18.829742431640625,0.3007773061600792,38.01227071295507,114,movie_I2_released_center_regression_replay,0.0,16.0,54.5,787.5,4.0,0.0,36.138621999185304,0.1255130827235896
10.43507509980373,0.7899444317292723,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,37.67145095758763,True,0.0,11.0,114.0,551.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,37,released_saved_predictions_regression_released_centers,19.330677032470703,0.23264088788671194,28.71372549032474,114,movie_I2_released_center_regression_replay,0.0,11.0,114.5,551.5,4.0,0.0,29.765752132274432,0.38372594939275784
12.331073760986328,0.6115653728098763,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,26.171192021209272,True,0.0,9.0,607.0,91.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,38,released_saved_predictions_regression_released_centers,18.668926239013672,0.8668342310140773,77.8504519027948,114,movie_I2_released_center_regression_replay,0.0,9.0,607.5,91.0,4.0,0.0,31.0,1.0
19.744524002075195,1.1488116796754502,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,74.73661464664421,True,0.0,13.0,316.0,519.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,39,released_saved_predictions_regression_released_centers,19.255475997924805,0.5886140374303942,73.50292116425494,114,movie_I2_released_center_regression_replay,0.0,13.0,316.0,519.5,3.0,0.0,39.0,0.40824828180758826
16.7197206613546,0.534296028880866,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,10.358177072076764,True,0.0,14.0,386.0,264.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,40,released_saved_predictions_regression_released_centers,19.460384368896484,0.9489740289512082,19.928729537198286,114,movie_I2_released_center_regression_replay,0.0,14.0,386.0,264.0,3.5,0.0,36.180105030251084,0.9563432933771818
16.220056720038883,0.6115653728098763,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,16.68238812154709,True,0.0,20.0,398.0,301.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,41,released_saved_predictions_regression_released_centers,19.06450080871582,0.8780738684025706,37.97399463068845,114,movie_I2_released_center_regression_replay,0.0,20.0,398.5,301.0,4.0,0.0,35.2845575287547,0.9544342001098011
13.941542389379855,0.6115653728098763,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,26.188992967866316,True,0.0,12.0,217.0,409.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,42,released_saved_predictions_regression_released_centers,18.631452560424805,0.8360039799143839,43.30322354048264,114,movie_I2_released_center_regression_replay,0.0,12.0,217.0,409.5,4.0,0.0,32.57299494980466,0.8083943132311238
11.192408114083413,0.43187058851012655,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,45.55473923863469,True,0.0,13.0,673.0,106.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,43,released_saved_predictions_regression_released_centers,19.20907211303711,0.3352029300267472,28.89248699026437,114,movie_I2_released_center_regression_replay,0.0,13.0,673.25,106.0,4.0,0.0,30.401480227120523,0.3115430743125531
12.853991493402333,0.6115653728098763,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,79.45881619485904,True,0.0,6.0,400.0,688.0,4.352153667054715,matched_groundtruth_centers,released_saved_predictions,44,released_saved_predictions_regression_released_centers,17.691057205200195,0.4880164408238024,63.894869786513986,114,movie_I2_released_center_regression_replay,0.0,6.0,400.5,688.0,4.0,0.0,30.54504869860253,0.3514354936511058
13.735158221248298,0.7899444317292723,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,16.70921186486657,True,0.0,15.0,245.0,103.0,4.647846332945285,matched_groundtruth_centers,released_saved_predictions,45,released_saved_predictions_regression_released_centers,18.54486656188965,0.8569180737521934,55.46283715034551,114,movie_I2_released_center_regression_replay,0.0,15.0,245.5,103.5,5.0,0.0,32.28002478313795,0.9900369265521589
13.575932976990856,0.534296028880866,DARE3d_data_190326/Neural_tube_160226/weights/regression3d_new_set_og/runs/12-01-26/matched_true_centers/raw_predictions.npz,True,30.09595944535042,True,0.0,9.0,730.0,530.0,4.034296028880866,matched_groundtruth_centers,released_saved_predictions,46,released_saved_predictions_regression_released_centers,18.6885986328125,0.7335185202652477,43.27534005430899,114,movie_I2_released_center_regression_replay,0.0,9.0,730.0,530.0,3.5,0.0,32.264531609803356,0.661825090013993
